id,type,modified,language,license,rightsHolder,accessRights,bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,materialSampleID,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,otherCatalogNumbers,associatedMedia,associatedReferences,associatedSequences,associatedTaxa,organismID,organismName,organismScope,associatedOccurrences,associatedOrganisms,previousIdentifications,organismRemarks,eventID,parentEventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,fieldNumber,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,identificationQualifier,identificationVerificationStatus,typeStatus,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks
767126683,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126683,BOMBUS25203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,10,,,,,,,,,,,,,USA,,Nebraska,Dawes,,Chadron St Park,,,,,,,,,,,,,42.70889,-103.01694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus huntii,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,huntii,,,,Greene 1860,,,,,
767126684,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126684,BOMBUS25204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,10,,,,,,,,,,,,,USA,,Nebraska,Dawes,,Chadron St Park,,,,,,,,,,,,,42.70889,-103.01694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus huntii,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,huntii,,,,Greene 1860,,,,,
767126685,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126685,BOMBUS25205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,10,,,,,,,,,,,,,USA,,Nebraska,Dawes,,Chadron St Park,,,,,,,,,,,,,42.70889,-103.01694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus huntii,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,huntii,,,,Greene 1860,,,,,
767126686,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126686,BOMBUS25206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,9,24,,,,,,,,,,,,,USA,,Nebraska,Dawson,,,,,,,,,,,,,,,40.8592,-99.8206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126687,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126687,BOMBUS25207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,3,,,,,,,,,,,,,USA,,Nebraska,Greeley,,R10W T20N Sec 5,,,,,,,,,,,,,41.7333,-98.49312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126688,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126688,BOMBUS25208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,3,,,,,,,,,,,,,USA,,Nebraska,Greeley,,R10W T20N Sec 5,,,,,,,,,,,,,41.7333,-98.49312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126689,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126689,BOMBUS25209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,12,,,,,,,,,,,,,USA,,Nebraska,Greeley,,R10W T20N Sec 5,,,,,,,,,,,,,41.7333,-98.49312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126690,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126690,BOMBUS2521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,8,2,,,,,,,,,,,,,,,,,,Acadia Nat. Park; Seawall Camp,,,,,,,,,,,,,44.37514,-68.2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767126691,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126691,BOMBUS25210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,26,,,,,,,,,,,,,USA,,Nebraska,Greeley,,R9W T20N Sec 21,,,,,,,,,,,,,41.73366,-98.3775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126692,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126692,BOMBUS25211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,7,12,,,,,,,,,,,,,USA,,Nebraska,Holt,,Ewing,,,,,,,,,,,,,42.25778,-98.34611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126693,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126693,BOMBUS25212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,9,15,,,,,,,,,,,,,USA,,Nebraska,Antelope,,Clearwater,,,,,,,,,,,,,42.17,-98.18806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126694,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126694,BOMBUS25213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,9,26,,,,,,,,,,,,,USA,,Nebraska,Antelope,,Clearwater,,,,,,,,,,,,,42.17,-98.18806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126695,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126695,BOMBUS25214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,9,25,,,,,,,,,,,,,USA,,Nebraska,Antelope,,Clearwater,,,,,,,,,,,,,42.17,-98.18806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126696,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126696,BOMBUS25215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,9,28,,,,,,,,,,,,,USA,,Nebraska,Antelope,,Clearwater,,,,,,,,,,,,,42.17,-98.18806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126697,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126697,BOMBUS25216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Antelope,,1mi E Clearwater,,,,,,,,,,,,,42.1713,-98.1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126698,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126698,BOMBUS25217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Antelope,,1mi E Clearwater,,,,,,,,,,,,,42.1713,-98.1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126699,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126699,BOMBUS25218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,14,,,,,,,,,,,,,USA,,Nebraska,Boone,,S of Loretto,,,,,,,,,,,,,41.7626,-98.0798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126700,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126700,BOMBUS25219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126701,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126701,BOMBUS2522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,8,31,,,,,,,,,,,,,Canada,,New Brunswick,,,Campobello Island,,,,,,,,,,,,,44.89819,-66.93486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767126702,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126702,BOMBUS25220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126703,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126703,BOMBUS25221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126704,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126704,BOMBUS25222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126705,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126705,BOMBUS25223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126706,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126706,BOMBUS25224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126707,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126707,BOMBUS25225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126708,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126708,BOMBUS25226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126709,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126709,BOMBUS25227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126710,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126710,BOMBUS25228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126711,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126711,BOMBUS25229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126712,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126712,BOMBUS2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961,8,31,,,,,,,,,,,,,Canada,,New Brunswick,,,Campobello Island,,,,,,,,,,,,,44.89819,-66.93486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767126713,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126713,BOMBUS25230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126714,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126714,BOMBUS25231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126715,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126715,BOMBUS25232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,9,1,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126716,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126716,BOMBUS25233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,7,14,,,,,,,,,,,,,USA,,Nebraska,Boone,,,,,,,,,,,,,,,41.6984,-98.0629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126717,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126717,BOMBUS25234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,4mi S Albion,,,,,,,,,,,,,41.6243,-98.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126718,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126718,BOMBUS25235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001,6,15,,,,,,,,,,,,,USA,,Nebraska,Boone,,4mi S Albion,,,,,,,,,,,,,41.6243,-98.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126719,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126719,BOMBUS25236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Boone,,5mi S Albion,,,,,,,,,,,,,41.6047,-98.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126720,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126720,BOMBUS25237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Polk,,5mi S Silvercreek,,,,,,,,,,,,,41.6047,-98.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126721,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126721,BOMBUS25238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,7,11,,,,,,,,,,,,,USA,,Nebraska,Polk,,5mi S Silvercreek,,,,,,,,,,,,,41.6047,-98.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126722,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126722,BOMBUS25239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126723,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126723,BOMBUS2524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936,8,17,,,,,,,,,,,,,USA,,New York,,,Ithaca,,,,,,,,,,,,,42.44062,-76.4966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus terricola,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,terricola,,,,Kirby 1837,,,,,
767126724,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126724,BOMBUS25240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126725,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126725,BOMBUS25241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126726,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126726,BOMBUS25242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
767126727,,,,,,,,,,,,USDA-ARS,BBSL,,,PreservedSpecimen,,,,,767126727,BOMBUS25243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,6,1,,,,,,,,,,,,,USA,,Nebraska,Lancaster,,Branched Oak,,,,,,,,,,,,,40.97778,-96.8667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bombus impatiens,,,,,,,,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,,impatiens,,,,Cresson 1863,,,,,
